1,160.8159942626953,-231.86542787318314,-171.86542787318314
2,160.8800048828125,-232.47471460016212,-172.47471460016212
3,160.89199829101562,-232.39067242393133,-172.39067242393133
4,160.90499877929688,-232.28632932093691,-172.28632932093691
5,160.9080047607422,-232.2765906419768,-172.2765906419768
6,160.96200561523438,-232.66315908914817,-172.66315908914817
7,160.8820037841797,-232.66315908914817,-172.66315908914817
8,160.79200744628906,-232.6148256797466,-172.6148256797466
9,160.63400268554688,-232.6148256797466,-172.6148256797466
10,160.51800537109375,-232.6148256797466,-172.6148256797466
11,160.37899780273438,-233.21435246192902,-173.21435246192902
12,160.1199951171875,-233.05794428880665,-173.05794428880665
13,160.1009979248047,-233.62046502160467,-173.62046502160467
14,159.7469940185547,-233.314351441203,-173.314351441203
15,159.98199462890625,-233.05081388625152,-173.05081388625152
16,160.0959930419922,-232.28843076402646,-172.28843076402646
17,160.1790008544922,-232.66960940680005,-172.66960940680005
18,160.30599975585938,-233.22097293274987,-173.22097293274987
19,160.33900451660156,-232.78296266254839,-172.78296266254839
20,160.35400390625,-232.70440793991187,-172.70440793991187
21,160.38499450683594,-232.80299978426925,-172.80299978426925
22,160.39599609375,-232.97482267454734,-172.97482267454734
23,160.32899475097656,-233.52937314084704,-173.52937314084704
24,160.2899932861328,-232.78296266254839,-172.78296266254839
25,160.30499267578125,-232.2960041314089,-172.2960041314089
26,160.35299682617188,-233.1008431674594,-173.1008431674594
27,160.40699768066406,-232.66960940680005,-172.66960940680005
28,160.40499877929688,-232.6127976881277,-172.6127976881277
29,160.44200134277344,-233.1697265333163,-173.1697265333163
30,160.51800537109375,-231.98203962641546,-171.98203962641546
31,160.5760040283203,-231.6668998187271,-171.6668998187271
32,160.572998046875,-233.00528468983705,-173.00528468983705
33,160.5760040283203,-231.60100887312854,-171.60100887312854
34,160.46600341796875,-232.17687606985143,-172.17687606985143
35,160.41799926757812,-231.79736843458153,-171.79736843458153
36,160.3679962158203,-232.45001546129402,-172.45001546129402
37,160.14599609375,-232.09197331269036,-172.09197331269036
38,160.1529998779297,-232.41581074741205,-172.41581074741205
39,160.16799926757812,-231.47550272864706,-171.47550272864706
40,160.21099853515625,-232.7548256118532,-172.7548256118532
41,160.2550048828125,-232.22771221462514,-172.22771221462514
42,160.1649932861328,-233.21913319965904,-173.21913319965904
43,159.94000244140625,-233.45890743753466,-173.45890743753466
44,159.79800415039062,-233.15222546015426,-173.15222546015426
45,159.77699279785156,-232.62146452088663,-172.62146452088663
46,159.81399536132812,-232.2960041314089,-172.2960041314089
47,159.88400268554688,-232.5971548600796,-172.5971548600796
48,159.95899963378906,-232.50617302481012,-172.50617302481012
49,159.8280029296875,-232.95158265689818,-172.95158265689818
50,160.05499267578125,-232.45918453758586,-172.45918453758586
51,160.22000122070312,-232.2610191386658,-172.2610191386658
52,160.31500244140625,-232.27080922601678,-172.27080922601678
53,160.29600524902344,-232.34746424783404,-172.34746424783404
54,160.28500366210938,-232.33989487150393,-172.33989487150393
55,160.2779998779297,-232.2960041314089,-172.2960041314089
56,160.38600158691406,-232.00100849665347,-172.00100849665347
57,160.36199951171875,-231.86119035147152,-171.86119035147152
58,160.51300048828125,-231.74156086556056,-171.74156086556056
59,160.4739990234375,-232.40744101939435,-172.40744101939435
60,160.26499938964844,-232.17388124461158,-172.17388124461158
61,160.33099365234375,-232.22605335853126,-172.22605335853126
62,160.27999877929688,-233.4923080443229,-173.4923080443229
63,160.16299438476562,-232.93391962698476,-172.93391962698476
64,160.10000610351562,-232.14777848207433,-172.14777848207433
65,160.05599975585938,-232.5971548600796,-172.5971548600796
66,160.04299926757812,-232.4544350117107,-172.4544350117107
67,159.92999267578125,-233.07144603140154,-173.07144603140154
68,160.06700134277344,-233.44305337964747,-173.44305337964747
69,159.90899658203125,-232.40744101939435,-172.40744101939435
70,159.86000061035156,-233.09452925344195,-173.09452925344195
71,159.71200561523438,-233.22355407908054,-173.22355407908054
72,160.125,-232.40744101939435,-172.40744101939435
73,160.16600036621094,-231.418759183746,-171.418759183746
74,160.29299926757812,-231.01275628142653,-171.01275628142653
75,160.30999755859375,-231.88544371204188,-171.88544371204188
76,160.3730010986328,-231.25625442196585,-171.25625442196585
77,160.39199829101562,-231.418759183746,-171.418759183746
78,160.49600219726562,-231.8587574192983,-171.8587574192983
79,160.53799438476562,-231.75666471014083,-171.75666471014083
80,160.56100463867188,-231.8587574192983,-171.8587574192983
81,160.57899475097656,-231.62023027079212,-171.62023027079212
82,160.59800720214844,-231.92216845272011,-171.92216845272011
83,160.572998046875,-232.54805575858185,-172.54805575858185
84,160.5540008544922,-231.58241350569386,-171.58241350569386
85,160.53599548339844,-232.02193527729142,-172.02193527729142
86,160.51800537109375,-232.35709845989732,-172.35709845989732
87,159.97000122070312,-225.54156830657055,-165.54156830657055
88,156.5800018310547,-219.20439540082307,-159.20439540082307
89,165.13499450683594,-216.21311535364907,-156.21311535364907
90,164.17100524902344,-208.9143675187132,-148.9143675187132
91,162.552001953125,-188.66320714427033,-128.66320714427033
92,139.4759979248047,-198.0841170786598,-138.0841170786598
93,120.85399627685547,-233.09657437665334,-173.09657437665334
94,108.02400207519531,-228.5924594219255,-168.5924594219255
95,103.23200225830078,-224.34766255365338,-164.34766255365338
96,100.89700317382812,-219.2083930430402,-159.2083930430402
97,102.61100006103516,-217.4365926175749,-157.4365926175749
98,109.7770004272461,-214.18143107759138,-154.18143107759138
99,119.00800323486328,-208.8223267348027,-148.8223267348027
100,113.7040023803711,-211.7777677563678,-151.7777677563678
101,98.4010009765625,-220.94135309944633,-160.94135309944633
102,82.87100219726562,-229.9214525335857,-169.9214525335857
103,66.28500366210938,119.19361137919668,179.19361137919668
104,48.987998962402344,105.24293129082824,165.24293129082824
105,35.22100067138672,91.73674520853515,151.73674520853515
106,27.09000015258789,74.19758895792995,134.19758895792995
107,22.749000549316406,64.15149855704503,124.15149855704503
108,23.452999114990234,83.5990893562817,143.5990893562817
109,24.3700008392334,83.23561954138106,143.23561954138106
110,23.67099952697754,80.06585476523568,140.06585476523568
111,18.687999725341797,82.53805605470123,142.53805605470123
112,14.39900016784668,44.75872457614064,104.75872457614064
113,11.10200023651123,62.72123387099522,122.72123387099522
114,7.539999961853027,41.68936882051146,101.68936882051146
115,4.067999839782715,7.094230296673828,67.09423029667383
116,0.6629999876022339,-23.615647363017352,36.38435263698265
117,-2.371999979019165,-38.60710989385312,21.392890106146876
118,-4.914000034332275,-39.731084330947155,20.268915669052845
119,-7.276000022888184,-54.28940671155028,5.71059328844972
120,-14.534000396728516,-69.03948280335513,-9.03948280335512
121,-17.69099998474121,-77.34139493425587,-17.341394934255874
122,-19.375999450683594,-75.83336225315765,-15.833362253157649
123,-16.014999389648438,-73.8737019554397,-13.873701955439703
124,-15.586000442504883,-72.65420126139858,-12.654201261398583
125,-15.82800006866455,-78.71007604044708,-18.710076040447078
126,-16.884000778198242,-80.6298784421381,-20.629878442138097
127,-18.055999755859375,-80.7583239316877,-20.75832393168769
128,-13.45300006866455,-74.2306531424542,-14.230653142454209
129,4.2789998054504395,56.56505117707799,116.56505117707799
130,28.108999252319336,85.0645694287677,145.0645694287677
131,46.76599884033203,108.74582068435814,168.74582068435814
132,50.084999084472656,112.541699524974,172.541699524974
133,35.15599822998047,99.66622595437707,159.66622595437707
134,21.160999298095703,85.42419334993994,145.42419334993994
135,-4.683000087738037,-62.500410659589754,-2.500410659589757
136,-33.37099838256836,-95.48778624356189,-35.48778624356189
137,-58.375999450683594,-115.90670656519319,-55.90670656519319
138,-76.42500305175781,-125.21772275790575,-65.21772275790575
139,-110.71099853515625,-147.7462309215339,-87.74623092153391
140,-135.56300354003906,-157.08857016736692,-97.08857016736691
141,-153.8520050048828,-169.14323908108,-109.14323908108
142,-169.77099609375,-176.61274546471927,-116.61274546471927
143,176.31399536132812,-185.7412549023776,-125.7412549023776
144,163.55499267578125,-190.66438620358022,-130.66438620358022
145,152.06199645996094,-197.40821731580098,-137.40821731580098
146,141.39599609375,-203.2521088754772,-143.2521088754772
147,131.5709991455078,-208.96607901194747,-148.96607901194747
148,121.93099975585938,-213.90813704148326,-153.90813704148326
149,113.68699645996094,-217.90242504504624,-157.90242504504624
150,105.45999908447266,-222.68654590702008,-162.68654590702008
151,98.09700012207031,-226.87184531079362,-166.87184531079362
152,90.74600219726562,-229.84491264218397,-169.84491264218397
153,84.04299926757812,-233.32904719481974,-173.32904719481974
154,77.56700134277344,-237.0880792597574,-177.0880792597574
155,71.30400085449219,119.78674125188371,179.7867412518837
156,65.39600372314453,115.06751702535158,175.06751702535158
157,59.42399978637695,111.45587208755882,171.45587208755882
158,53.82600021362305,105.53754716290214,165.53754716290214
159,48.249000549316406,102.17699923975593,162.17699923975593
160,42.95199966430664,98.39128827038138,158.39128827038138
161,37.61000061035156,96.29040140296189,156.2904014029619
162,32.599998474121094,86.0158071830495,146.0158071830495
163,27.819000244140625,79.22599632345177,139.22599632345177
164,22.91900062561035,60.41108186731775,120.41108186731775
165,17.479000091552734,51.80140923769919,111.80140923769919
166,23.23900032043457,81.2209508687441,141.2209508687441
167,20.089000701904297,53.1985905136482,113.1985905136482
168,15.345000267028809,44.24135839867559,104.24135839867559
169,12.550000190734863,6.84307867847653,66.84307867847653
170,11.781999588012695,-11.4862510892671,48.5137489107329
171,12.487000465393066,20.735475982186443,80.73547598218644
172,13.494999885559082,25.887771200637147,85.88777120063715
173,13.274999618530273,27.123234753290475,87.12323475329048
174,13.119999885559082,34.8884008793401,94.8884008793401
175,13.414999961853027,30.69869436190693,90.69869436190693
176,11.809000015258789,5.754070672533871,65.75407067253387
177,13.496999740600586,30.40634621548641,90.40634621548641
178,15.279000282287598,51.80140923769919,111.80140923769919
179,13.217000007629395,34.122297792933935,94.12229779293394
180,7.63100004196167,-70.0493487124705,-10.049348712470506
181,4.438000202178955,-94.52257637978971,-34.52257637978971
182,3.6530001163482666,-90.60175592176029,-30.60175592176029
183,-2.808000087738037,-103.51598506665282,-43.51598506665282
184,-9.390999794006348,-95.73977717917737,-35.73977717917737
