1,113.929000854492,-7.46400022506714,-7.19399976730347,100.25700378418,-222.992229114678
2,113.934997558594,-7.46199989318848,-7.19799995422363,100.25700378418,-222.564004670119
3,113.930999755859,-7.46099996566772,-7.20100021362305,100.261001586914,-222.890523524719
4,113.960998535156,-7.46799993515015,-7.20599985122681,100.25700378418,-221.720482327146
5,114.057998657227,-7.45300006866455,-7.22100019454956,100.25700378418,-222.454379169624
6,114.096000671387,-7.46000003814697,-7.2189998626709,100.261001586914,-222.248809878132
7,113.980003356934,-7.23799991607666,-7.07100009918213,100.25700378418,-222.018956302608
8,113.786003112793,-6.64799976348877,-7.01000022888184,100.25700378418,-221.995478973619
9,113.902000427246,-6.86499977111816,-7.08199977874756,100.261001586914,-221.759627799163
10,113.991996765137,-6.6100001335144,-7.13100004196167,100.244003295898,-221.903900312248
11,113.982002258301,-6.7960000038147,-7.11399984359741,100.261001586914,-222.403276004568
12,113.888000488281,-6.94299983978272,-7.15199995040894,100.25700378418,-222.331503964447
13,113.77799987793,-6.76700019836426,-7.1230001449585,100.244003295898,-222.061002050934
14,113.680999755859,-6.69399976730347,-7.18499994277954,100.261001586914,-222.051404846433
15,113.283996582031,-6.42399978637695,-7.10799980163574,100.261001586914,-222.74575396724
16,112.949996948242,-7.0939998626709,-6.88899993896484,100.261001586914,-223.123899288901
17,113.287002563477,-7.69700002670288,-7.22499990463257,100.261001586914,-222.77641970136
18,113.305999755859,-7.74599981307983,-7.09499979019165,100.261001586914,-223.283597839136
19,113.524002075195,-7.57100009918213,-7.28700017929077,100.261001586914,-223.142038209442
20,113.444000244141,-7.72700023651123,-7.2350001335144,100.352996826172,-222.634967184607
21,113.690002441406,-7.84600019454956,-7.27600002288818,100.339996337891,-222.462375825388
22,113.898002624512,-7.68699979782105,-7.26700019836426,100.34400177002,-222.220493136631
23,113.978996276855,-7.67700004577637,-7.21400022506714,100.339996337891,-222.609586664808
24,113.896003723145,-7.56199979782105,-7.26999998092651,100.357002258301,-223.25262117839
25,113.755996704102,-7.49599981307983,-7.29500007629395,100.327003479004,-223.267446446998
26,113.609001159668,-7.70599985122681,-7.23600006103516,100.339996337891,-222.881688339537
27,113.504997253418,-7.79699993133545,-7.27899980545044,100.339996337891,-223.412348984623
28,113.550003051758,-7.55600023269653,-7.23999977111816,100.274002075195,-222.948830315013
29,113.610000610352,-7.32100009918213,-7.26999998092651,100.27799987793,-222.209333326181
30,113.589996337891,-7.24200010299683,-7.32499980926514,100.225997924805,-222.9736019876
31,113.671997070313,-6.95699977874756,-7.11600017547607,100.109001159668,-222.276166794072
32,113.879997253418,-7.24300003051758,-6.95800018310547,100.591003417969,-222.57972127624
33,114.335998535156,-7.09899997711182,-7.05499982833862,100.555999755859,-222.061316822286
34,114.577003479004,-7.08300018310547,-7.07100009918213,100.605003356934,-221.532093301687
35,114.857002258301,-7.10300016403198,-7.03399991989136,100.605003356934,-221.661508466912
36,114.773002624512,-7.12599992752075,-7.08799982070923,100.605003356934,-222.55489331464
37,114.750999450684,-7.1399998664856,-7.05999994277954,100.513000488281,-221.725298120737
38,114.622001647949,-6.94999980926514,-6.99399995803833,100.421997070313,-222.37017101244
39,115.247001647949,-6.99100017547607,-7.09200000762939,100.434997558594,-221.096990307364
40,115.263999938965,-6.98199987411499,-7.20100021362305,100.400001525879,-221.545642794654
41,115.244003295898,-7.07200002670288,-7.16300010681152,100.370002746582,-221.442989011849
42,115.160003662109,-7.04199981689453,-6.61899995803833,100.374000549316,-221.647032724521
43,115.238998413086,-7.10099983215332,-7.14799976348877,100.34400177002,-221.447902223795
44,115.167999267578,-7.06799983978272,-7.16099977493286,100.318000793457,-221.885841255343
45,115.127998352051,-6.98799991607666,-7.23600006103516,100.321998596191,-221.885841255343
46,115.03800201416,-7.13500022888184,-7.19399976730347,100.321998596191,-221.981096928249
47,114.97200012207,-7.12099981307983,-7.18900012969971,100.307998657227,-221.825660331285
48,114.945999145508,-7.08300018310547,-7.20800018310547,100.294998168945,-221.650115812484
49,114.86499786377,-7.05999994277954,-7.22599983215332,100.281997680664,-221.806285737207
50,114.782997131348,-7.09299993515015,-7.22499990463257,100.281997680664,-222.073328780447
51,114.710998535156,-7.08199977874756,-7.20900011062622,100.294998168945,-221.608141873122
52,114.666999816895,-7.11899995803833,-7.21700000762939,100.286003112793,-221.629938500279
53,114.608001708984,-7.11100006103516,-7.21999979019165,100.273002624512,-221.764323384539
54,114.738998413086,-7.19299983978272,-7.18599987030029,100.299003601074,-221.435910563584
55,114.948997497559,-6.92500019073486,-7.2960000038147,100.699996948242,-222.097312316768
56,115.535003662109,-7.35500001907349,-7.13899993896484,100.533996582031,-220.477621627709
57,116.092002868652,-7.77600002288818,-7.05600023269653,100.678001403809,-220.42309364541
58,116.26000213623,-7.2960000038147,-7.16699981689453,100.678001403809,-220.64912520406
59,116.417999267578,-7.03499984741211,-7.24900007247925,100.652000427246,-220.431009514819
60,116.573997497559,-6.78599977493286,-7.26900005340576,100.628997802734,-220.253162421699
61,116.611000061035,-7.15000009536743,-7.23199987411499,100.611999511719,-219.924050349782
62,116.73999786377,-7.09499979019165,-7.2810001373291,100.602996826172,-219.618570732692
63,116.84400177002,-7.11700010299683,-7.25400018692017,100.611999511719,-219.728559255226
64,116.777000427246,-7.11600017547607,-7.26700019836426,100.589996337891,-213.677537401177
65,116.789001464844,-7.1399998664856,-7.25299978256226,100.585998535156,-197.94939942856
66,117.350997924805,-7.40500020980835,-7.12200021743774,100.559997558594,-198.878003958581
67,117.819999694824,-7.08199977874756,-7.27899980545044,100.53800201416,-210.400490684017
68,117.828002929688,-7.17199993133545,-7.25400018692017,100.551002502441,-206.496012559663
69,117.863998413086,-7.13600015640259,-7.27799987792969,100.53800201416,-207.235747576603
70,117.898002624512,-7.10599994659424,-7.28900003433228,100.525001525879,-209.488635177462
71,117.903999328613,-7.23899984359741,-7.27500009536743,100.512001037598,-225.582360227106
72,117.972999572754,-7.05800008773804,-7.29500007629395,100.515998840332,-207.446912466937
73,117.983001708984,-7.14499998092651,-7.27400016784668,100.525001525879,-206.62758913632
74,117.967002868652,-7.48799991607666,-7.11999988555908,100.48999786377,-206.821266459506
75,118.015998840332,-7.22399997711182,-7.17600011825562,100.476997375488,-207.805363577326
76,118.053001403809,-7.10400009155273,-7.16800022125244,100.476997375488,-205.703007810477
77,118.09400177002,-7.09899997711182,-7.30100011825562,100.476997375488,-202.268883563969
78,118.152000427246,-6.8730001449585,-7.30900001525879,100.476997375488,-195.589684047905
79,118.143997192383,-7.15199995040894,-7.28900003433228,100.476997375488,-220.102396255482
80,118.180000305176,-7.13399982452393,-7.29400014877319,100.463996887207,-220.871316113127
81,118.196998596191,-7.1710000038147,-7.28800010681152,100.468002319336,-221.310363632885
82,118.213996887207,-7.2039999961853,-7.28299999237061,100.455001831055,-220.947885303241
83,118.246002197266,-7.26200008392334,-7.25600004196167,100.455001831055,-220.876271915713
84,118.184997558594,-7.55600023269653,-7.13899993896484,100.468002319336,-221.136176446199
85,117.587997436523,-7.07600021362305,-7.23199987411499,100.442001342773,-221.136176446199
86,115.358001708984,-7.11899995803833,-7.22700023651123,100.468002319336,-222.329336520971
87,115.339996337891,-7.17899990081787,-7.28299999237061,100.442001342773,-222.658642158021
88,115.355003356934,-6.59600019454956,-7.33500003814697,100.468002319336,-222.14291655021
89,114.90299987793,-6.22599983215332,-7.2979998588562,100.458999633789,-222.444680502765
90,115.320999145508,-7.0149998664856,-7.34700012207031,100.432998657227,-222.381256019543
91,115.166999816895,-7.11700010299683,-7.33099985122681,100.432998657227,-222.618748034988
92,115.168998718262,-7.03000020980835,-7.39900016784668,100.432998657227,-222.647767217897
93,115.196998596191,-7.01999998092651,-7.40700006484985,100.432998657227,-223.369793179566
94,115.217002868652,-7.03399991989136,-7.40799999237061,100.419998168945,-222.766484711522
95,115.363998413086,-7.125,-7.43599987030029,100.511001586914,-222.087635019302
96,115.644996643066,-7.02199983596802,-7.44899988174439,100.563003540039,-222.936305212965
97,115.944999694824,-6.75500011444092,-7.35099983215332,100.567001342773,-222.475936988835
98,115.791000366211,-6.73999977111816,-7.4229998588562,100.550003051758,-222.346670785491
99,115.805000305176,-6.86499977111816,-7.36399984359741,100.537002563477,-222.107326794131
100,115.929000854492,-6.92399978637695,-7.4060001373291,100.550003051758,-222.169160236995
101,116.143997192383,-6.87200021743774,-7.41499996185303,100.52799987793,-222.362299168613
102,116.273002624512,-6.89900016784668,-7.4229998588562,100.514999389648,-222.307245060726
103,116.398002624512,-6.81899976730347,-7.42600011825562,100.52799987793,-221.895393999843
104,116.486999511719,-6.8270001411438,-7.42899990081787,100.514999389648,-222.20418853443
105,116.55899810791,-6.95900011062622,-7.40399980545044,100.505996704102,-221.934200487718
106,116.606002807617,-7.08799982070923,-7.34800004959106,100.501998901367,-221.820683493509
107,116.638000488281,-7.10300016403198,-7.39099979400635,100.488998413086,-222.494404292729
108,116.678001403809,-7.12599992752075,-7.37599992752075,100.49299621582,-222.20418853443
109,116.725997924805,-6.90199995040894,-7.43100023269653,100.49299621582,-222.036729665805
110,116.740997314453,-6.84499979019165,-7.44600009918213,100.480003356934,-221.937945331476
111,116.778999328613,-6.62799978256226,-7.48099994659424,100.49299621582,-222.117539776622
112,116.734001159668,-6.67199993133545,-7.46799993515015,100.480003356934,-221.942693007047
113,117.109001159668,-6.70599985122681,-7.52899980545044,100.518997192383,-222.032022859366
114,117.208000183105,-6.58199977874756,-7.5770001411438,100.531997680664,-221.545658494492
115,117.107002258301,-6.45499992370606,-7.60799980163574,100.574996948242,-221.527406539469
116,117.240997314453,-6.42399978637695,-7.65299987792969,100.51000213623,-221.860191009182
117,117.231002807617,-6.58099985122681,-7.59999990463257,100.51000213623,-221.702975715914
118,117.290000915527,-6.36299991607666,-7.56699991226196,100.497001647949,-220.9851728037
119,117.401000976563,-6.01599979400635,-7.81699991226196,100.51000213623,-221.370378875657
120,116.716003417969,-6.62400007247925,-7.58300018310547,100.809997558594,-221.25764839848
121,116.314002990723,-6.40299987792969,-7.65100002288818,100.758003234863,-222.036669379989
122,116.123001098633,-5.7810001373291,-7.79699993133545,100.745002746582,-222.674301050323
123,116.124000549316,-6.80499982833862,-7.54500007629395,100.722999572754,-222.768566222538
124,116.245002746582,-6.54300022125244,-7.58500003814697,100.706001281738,-221.624240910284
125,116.139999389648,-7.07299995422363,-7.60500001907349,100.695999145508,-222.215291195929
126,116.166000366211,-7.10300016403198,-7.58799982070923,100.679000854492,-222.648689239003
127,116.176002502441,-7.12099981307983,-7.59700012207031,100.669998168945,-222.518199617443
128,116.171997070313,-7.12400007247925,-7.59200000762939,100.669998168945,-222.915014260543
129,116.169998168945,-7.14499998092651,-7.5939998626709,100.643997192383,-222.06342421178
130,116.22200012207,-7.14599990844727,-7.59200000762939,100.656997680664,-222.986586379656
131,116.225997924805,-7.0789999961853,-7.65399980545044,100.630996704102,-222.434776946257
132,125.59400177002,-11.3100004196167,4.55000019073486,100.63500213623,-211.698110272346
133,170.197998046875,-13.253999710083,2.78999996185303,100.622001647949,-184.465492498405
134,-166.272994995117,-24.5090007781982,4.83500003814697,100.622001647949,-174.324266905208
135,-145.436996459961,-43.7309989929199,-15.0520000457764,100.622001647949,-198.099041038157
136,-149.811004638672,-27.3390007019043,-17.7670001983643,100.609001159668,-188.618344822993
137,-159.309005737305,-5.23600006103516,-7.85099983215332,100.686996459961,-175.396356888702
138,-164.188003540039,-9.63300037384033,-6.35599994659424,100.686996459961,-177.396303100405
139,-168.328002929688,-9.80200004577637,-6.60099983215332,100.699996948242,-178.311985774589
140,-172.645004272461,-9.67099952697754,-8.59500026702881,100.704002380371,-181.661015359914
141,-178.468994140625,-9.41499996185303,-8.30399990081787,100.69100189209,-180.273318110882
142,-175.333999633789,-8.93400001525879,-4.87799978256226,100.69100189209,-174.131330320322
143,-169.095001220703,-9.50899982452393,-7.15899991989136,100.686996459961,-172.418805096115
144,-162.541000366211,-9.73700046539307,-7.67799997329712,100.69100189209,-169.367713825109
145,-157.244995117188,-9.45800018310547,-6.2979998588562,100.704002380371,-164.467583824595
146,-157.332992553711,-9.67000007629395,-7.46999979019165,100.694999694824,-164.446580859643
147,-157.639999389648,-9.79500007629395,-8.5959997177124,100.678001403809,-166.293417573672
148,-156.79899597168,-9.19600009918213,-6.57499980926514,100.694999694824,-163.379660801897
149,-156.063995361328,-9.11999988555908,-6.51300001144409,100.704002380371,-162.508100365633
150,-153.438003540039,-8.98400020599365,-6.44500017166138,100.694999694824,-162.403309135203
151,-151.654998779297,-9.19600009918213,-6.88700008392334,100.694999694824,-161.016926099607
152,-150.735000610352,-9.13399982452393,-6.76800012588501,100.694999694824,-159.967210355345
153,-149.32600402832,-8.98799991607666,-6.70599985122681,100.694999694824,-160.349237237697
154,-147.945999145508,-8.92800045013428,-6.81899976730347,100.681999206543,-158.40287806706
155,-147.690002441406,-8.97299957275391,-7.04699993133545,100.685997009277,-158.699339964913
156,-146.72900390625,-9.25,-6.56599998474121,100.681999206543,-157.188338586772
157,-145.662002563477,-9.06599998474121,-7.22700023651123,100.681999206543,-158.574882305649
158,-146.080993652344,-9.09200000762939,-7.29899978637695,100.681999206543,-157.462998534676
159,-147.223999023438,-9.02799987792969,-6.84600019454956,100.681999206543,-156.923921236247
160,-149.494995117188,-9.17500019073486,-7.01100015640259,100.685997009277,-158.711797917218
161,-151.669006347656,-9.17099952697754,-6.65899991989136,100.698997497559,-159.510494809835
162,-153.083999633789,-9.14799976348877,-6.49700021743774,100.685997009277,-158.915362788679
163,-155.179992675781,-9.24899959564209,-7.01000022888184,100.698997497559,-160.424558734538
164,-157.927001953125,-9.0290002822876,-7.31400012969971,100.690002441406,-162.584121285358
165,-155.940994262695,-8.78800010681152,-5.69199991226196,100.703002929688,-159.018611046079
166,-155.542007446289,-9.09000015258789,-6.47599983215332,100.690002441406,-159.549988995122
167,-156.089004516602,-9.47799968719482,-7.06599998474121,100.690002441406,-158.176197266195
168,-156.50700378418,-9.13700008392334,-6.54500007629395,100.677001953125,-159.167472960905
169,-155.535995483398,-8.96100044250488,-7.11600017547607,100.690002441406,-160.130257213712
170,-154.007995605469,-9.3129997253418,-6.82299995422363,100.690002441406,-157.532033023533
171,-153.233993530273,-9.57999992370606,-6.52299976348877,100.690002441406,-156.01395406861
172,-152.731002807617,-9.28699970245361,-7.53399991989136,100.703002929688,-159.101124334274
173,-154.201995849609,-9.03800010681152,-5.89699983596802,100.690002441406,-157.068953845992
174,-154.057998657227,-9.39900016784668,-8.43200016021729,100.694000244141,-162.892961373941
175,-155.861999511719,-8.82600021362305,-6.13800001144409,100.694000244141,-161.60889295301
176,-157.143997192383,-9.16300010681152,-7.00899982452393,100.694000244141,-161.656611234098
177,-158.968994140625,-9.23400020599365,-7.31799983978272,100.707000732422,-163.713570241057
178,-161.677993774414,-9.25,-6.37900018692017,100.694000244141,-164.194378190463
179,-164.503005981445,-9.48999977111816,-7.28999996185303,100.680999755859,-166.753377892504
180,-168.158004760742,-9.27499961853027,-6.86100006103516,100.694000244141,-168.152705525297
181,-172.001998901367,-9.26599979400635,-6.86299991607666,100.694000244141,-170.379706929438
182,-173.076995849609,-7.13199996948242,-7.98000001907349,100.697998046875,-170.33325556308
183,-170.539993286133,-7.70900011062622,-6.97300004959106,100.710998535156,-168.135820617079
184,-172.740997314453,-4.68599987030029,-7.96199989318848,100.697998046875,-168.809961674329
185,-174.570007324219,-3.99200010299683,-9.33899974822998,100.710998535156,-170.445880836059
186,-174.942993164063,-3.96499991416931,-7.74599981307983,100.714996337891,-168.293616510689
187,-174.233993530273,-4.01100015640259,-7.39099979400635,100.702003479004,-167.213389803843
188,166.455993652344,-4.24100017547607,-4.11600017547607,100.714996337891,-173.604395833514
189,154.014999389648,-5.44700002670288,-5.93699979782105,100.702003479004,-182.677685954506
